,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,Game,Player Position
528,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 22/10/2019,DF
529,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Shrewsbury 26/10/2019,DF
530,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Southend United 02/11/2019,DF
531,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Coventry City 23/11/2019,DF
532,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Burton Albion 26/11/2019,DF
533,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,28,Sunderland,Laurens De Bock,8693.00,7.10,90.00,0.00,0.00,,0.00,0.00,0.00,38.00,0.00,76.00,4.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,Blackpool 14/12/2019,DF
534,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,28,Sunderland,Laurens De Bock,8693.00,6.90,17.00,0.00,0.00,,0.00,0.00,0.00,13.00,0.00,92.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bolton 26/12/2019,DF
535,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,DF
536,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,DF
537,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,DF
538,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,DF
539,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,DF
540,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,DF
541,Matchweek 31,Sat,01/02/2020,15:00 (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,DF
542,Matchweek 32,Sat,08/02/2020,15:00 (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,DF
543,Matchweek 33,Tue,11/02/2020,19:45 (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,,Sunderland,Laurens De Bock,8693.00,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 11/02/2020,DF
544,Matchweek 2,Sat,10/08/2019,15:00 (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 10/08/2019,GK
545,Matchweek 3,Sat,17/08/2019,12:30 (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 17/08/2019,GK
546,Matchweek 4,Tue,20/08/2019,19:45 (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 20/08/2019,GK
547,Matchweek 5,Sat,24/08/2019,15:00 (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,AFC Wimbledon 24/08/2019,GK
548,Matchweek 6,Sat,31/08/2019,15:00 (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,P'borough Utd 31/08/2019,GK
549,Matchweek 8,Sat,14/09/2019,15:00 (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Acc'ton Stanley 14/09/2019,GK
550,Matchweek 9,Tue,17/09/2019,19:45 (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Rotherham Utd 17/09/2019,GK
551,Matchweek 10,Sat,21/09/2019,15:00 (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 21/09/2019,GK
552,Matchweek 11,Sat,28/09/2019,15:00 (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 28/09/2019,GK
553,Matchweek 12,Sat,05/10/2019,15:00 (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 05/10/2019,GK
554,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Gillingham 07/12/2019,GK
555,Matchweek 28,Sat,18/01/2020,15:00 (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 18/01/2020,GK
556,Matchweek 13,Tue,25/02/2020,19:45 (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,GK
557,Matchweek 35,Sat,22/02/2020,15:00 (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,GK
558,Matchweek 34,Sat,15/02/2020,15:00 (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,GK
559,Matchweek 14,Sat,19/10/2019,15:00 (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,16,Sunderland,Lee Burge,19977.00,7.20,90.00,0.00,0.00,,1.00,0.00,0.00,19.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Wycombe 19/10/2019,GK
560,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,16,Sunderland,Lee Burge,19977.00,7.40,90.00,0.00,0.00,,0.00,0.00,0.00,7.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tranmere Rovers 22/10/2019,GK
561,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,16,Sunderland,Lee Burge,19977.00,6.50,45.00,0.00,0.00,,1.00,0.00,0.00,1.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Shrewsbury 26/10/2019,GK
562,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Southend United 02/11/2019,GK
563,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,16,Sunderland,Lee Burge,19977.00,7.30,90.00,0.00,0.00,,1.00,0.00,0.00,15.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Coventry City 23/11/2019,GK
564,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,16,Sunderland,Lee Burge,19977.00,6.30,90.00,0.00,0.00,,2.00,0.00,0.00,18.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Burton Albion 26/11/2019,GK
565,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Blackpool 14/12/2019,GK
566,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 26/12/2019,GK
567,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,GK
568,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,GK
569,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,GK
570,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,GK
571,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,GK
572,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,GK
573,Matchweek 31,Sat,01/02/2020,15:00 (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,GK
574,Matchweek 32,Sat,08/02/2020,15:00 (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,GK
575,Matchweek 33,Tue,11/02/2020,19:45 (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,,Sunderland,Lee Burge,19977.00,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 11/02/2020,GK
576,Matchweek 2,Sat,10/08/2019,15:00 (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,13,Sunderland,Luke O'Nien,19911.00,6.40,90.00,0.00,0.00,,0.00,0.00,0.00,32.00,0.00,72.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,3.00,2.00,0.00,0.00,0.00,Ipswich Town 10/08/2019,DF
577,Matchweek 3,Sat,17/08/2019,12:30 (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,13,Sunderland,Luke O'Nien,19911.00,6.40,90.00,0.00,0.00,,0.00,0.00,0.00,19.00,0.00,70.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,Portsmouth 17/08/2019,DF
578,Matchweek 4,Tue,20/08/2019,19:45 (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,13,Sunderland,Luke O'Nien,19911.00,7.00,90.00,0.00,0.00,,0.00,1.00,0.00,31.00,2.00,70.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,Rochdale 20/08/2019,DF
579,Matchweek 5,Sat,24/08/2019,15:00 (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,13,Sunderland,Luke O'Nien,19911.00,7.10,90.00,0.00,0.00,,0.00,1.00,0.00,66.00,2.00,79.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,AFC Wimbledon 24/08/2019,DF
580,Matchweek 6,Sat,31/08/2019,15:00 (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,13,Sunderland,Luke O'Nien,19911.00,5.80,71.00,0.00,0.00,,0.00,0.00,0.00,35.00,0.00,79.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,P'borough Utd 31/08/2019,DF
581,Matchweek 8,Sat,14/09/2019,15:00 (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,13,Sunderland,Luke O'Nien,19911.00,6.50,90.00,1.00,0.00,,0.00,0.00,0.00,22.00,0.00,78.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,Acc'ton Stanley 14/09/2019,DF
582,Matchweek 9,Tue,17/09/2019,19:45 (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,13,Sunderland,Luke O'Nien,19911.00,6.60,60.00,1.00,0.00,,0.00,0.00,0.00,19.00,1.00,54.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,0.00,0.00,0.00,Rotherham Utd 17/09/2019,DF
583,Matchweek 10,Sat,21/09/2019,15:00 (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,13,Sunderland,Luke O'Nien,19911.00,6.70,45.00,1.00,0.00,,0.00,0.00,0.00,36.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,Bolton 21/09/2019,DF
584,Matchweek 11,Sat,28/09/2019,15:00 (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,13,Sunderland,Luke O'Nien,19911.00,7.50,90.00,3.00,2.00,,0.00,0.00,1.00,34.00,1.00,81.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00,0.00,1.00,0.00,MK Dons 28/09/2019,DF
585,Matchweek 12,Sat,05/10/2019,15:00 (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,13,Sunderland,Luke O'Nien,19911.00,6.60,90.00,1.00,0.00,,0.00,0.00,0.00,24.00,1.00,68.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,Lincoln City 05/10/2019,DF
586,Matchweek 20,Sat,07/12/2019,15:00 (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,13,Sunderland,Luke O'Nien,19911.00,7.10,90.00,1.00,1.00,,0.00,0.00,0.00,24.00,1.00,77.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,Gillingham 07/12/2019,DF
587,Matchweek 28,Sat,18/01/2020,15:00 (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,13,Sunderland,Luke O'Nien,19911.00,7.50,90.00,4.00,0.00,,0.00,0.00,0.00,24.00,2.00,85.00,4.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,MK Dons 18/01/2020,DF
588,Matchweek 13,Tue,25/02/2020,19:45 (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,13,Sunderland,Luke O'Nien,19911.00,7.20,90.00,1.00,0.00,1.00,0.00,0.00,0.00,52.00,1.00,86.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fleetwood Town 25/02/2020,DF
589,Matchweek 35,Sat,22/02/2020,15:00 (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,13,Sunderland,Luke O'Nien,19911.00,7.50,90.00,5.00,2.00,,0.00,0.00,1.00,37.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,Bristol Rovers 22/02/2020,DF
590,Matchweek 34,Sat,15/02/2020,15:00 (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,13,Sunderland,Luke O'Nien,19911.00,7.30,90.00,1.00,1.00,,0.00,0.00,0.00,25.00,1.00,67.00,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Oxford United 15/02/2020,DF
591,Matchweek 14,Sat,19/10/2019,15:00 (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,13,Sunderland,Luke O'Nien,19911.00,6.70,90.00,0.00,0.00,,0.00,0.00,0.00,19.00,0.00,59.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,Wycombe 19/10/2019,DF
592,Matchweek 15,Tue,22/10/2019,19:45 (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,13,Sunderland,Luke O'Nien,19911.00,8.10,90.00,1.00,1.00,,0.00,0.00,1.00,46.00,1.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,Tranmere Rovers 22/10/2019,DF
593,Matchweek 16,Sat,26/10/2019,15:00 (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,13,Sunderland,Luke O'Nien,19911.00,6.80,90.00,1.00,0.00,,0.00,0.00,0.00,36.00,1.00,72.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Shrewsbury 26/10/2019,DF
594,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,13,Sunderland,Luke O'Nien,19911.00,7.80,90.00,2.00,2.00,,0.00,0.00,1.00,39.00,2.00,81.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,Southend United 02/11/2019,DF
595,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,13,Sunderland,Luke O'Nien,19911.00,6.90,90.00,0.00,0.00,,0.00,0.00,0.00,52.00,1.00,82.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,Coventry City 23/11/2019,DF
596,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,13,Sunderland,Luke O'Nien,19911.00,7.40,90.00,2.00,2.00,,0.00,0.00,0.00,36.00,1.00,76.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,6.00,0.00,0.00,0.00,Burton Albion 26/11/2019,DF
597,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,13,Sunderland,Luke O'Nien,19911.00,6.60,90.00,0.00,0.00,,0.00,0.00,0.00,31.00,1.00,72.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00,Blackpool 14/12/2019,DF
598,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,13,Sunderland,Luke O'Nien,19911.00,7.40,90.00,3.00,1.00,1.00,0.00,0.00,0.00,24.00,1.00,75.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,4.00,2.00,0.00,0.00,0.00,Bolton 26/12/2019,DF
599,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,13,Sunderland,Luke O'Nien,19911.00,7.00,90.00,2.00,0.00,,0.00,0.00,0.00,37.00,2.00,84.00,2.00,0.00,1.00,0.00,0.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,Fleetwood Town 01/01/2020,DF
600,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,13,Sunderland,Luke O'Nien,19911.00,7.50,90.00,1.00,1.00,1.00,0.00,0.00,0.00,36.00,1.00,76.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,Doncaster 29/12/2019,DF
601,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,13,Sunderland,Luke O'Nien,19911.00,7.20,90.00,2.00,0.00,,0.00,0.00,0.00,36.00,1.00,80.00,2.00,1.00,1.00,0.00,0.00,1.00,1.00,2.00,4.00,4.00,0.00,1.00,0.00,Lincoln City 04/01/2020,DF
602,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,13,Sunderland,Luke O'Nien,19911.00,7.10,90.00,0.00,0.00,1.00,0.00,0.00,0.00,23.00,2.00,67.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,Wycombe 11/01/2020,DF
603,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,13,Sunderland,Luke O'Nien,19911.00,7.70,90.00,2.00,1.00,,0.00,0.00,0.00,37.00,2.00,74.00,4.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Doncaster 24/01/2020,DF
604,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,13,Sunderland,Luke O'Nien,19911.00,7.20,90.00,0.00,0.00,,0.00,0.00,0.00,28.00,1.00,58.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,Tranmere Rovers 29/01/2020,DF
605,Matchweek 31,Sat,01/02/2020,15:00 (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,13,Sunderland,Luke O'Nien,19911.00,7.10,90.00,2.00,1.00,,0.00,0.00,0.00,19.00,0.00,57.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,Portsmouth 01/02/2020,DF
