,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,Game,Player Position
155,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,9,Sunderland,Charlie Wyke,19918,6.8,72,1,0,,0,0,0,12,0,50,0,0,0,0,0,0,0,0,1,1,0,1,0,Doncaster 24/01/2020,ATT
156,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,9,Sunderland,Charlie Wyke,19918,6.9,90,1,1,,0,0,1,13,0,61,1,0,0,0,0,0,0,1,2,4,0,0,0,Tranmere Rovers 29/01/2020,ATT
157,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,9,Sunderland,Charlie Wyke,19918,6.5,45,1,1,,0,0,0,5,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,Portsmouth 01/02/2020,ATT
158,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,9,Sunderland,Charlie Wyke,19918,6.7,90,1,1,2,0,0,0,18,0,72,0,0,0,0,0,0,0,1,2,2,0,0,0,Ipswich Town 08/02/2020,ATT
159,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,9,Sunderland,Charlie Wyke,19918,6.6,85,1,0,,0,0,0,12,1,80,0,0,0,0,0,0,0,0,0,2,0,0,0,Rochdale 11/02/2020,ATT
160,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,7,Sunderland,Chris Maguire,19916,6.9,45,0,0,,0,0,0,14,0,60,1,1,0,0,0,3,2,0,3,0,0,0,0,Ipswich Town 10/08/2019,MID
161,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,7,Sunderland,Chris Maguire,19916,6.9,87,1,1,,0,0,1,29,0,76,0,0,0,0,0,1,1,1,1,3,0,1,0,Portsmouth 17/08/2019,MID
162,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,7,Sunderland,Chris Maguire,19916,7,88,1,0,,0,0,0,22,2,66,1,0,0,0,0,0,0,0,3,0,0,0,0,Rochdale 20/08/2019,MID
163,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,7,Sunderland,Chris Maguire,19916,9,82,5,3,,0,0,3,34,0,79,1,0,1,0,0,0,0,0,0,1,0,0,0,AFC Wimbledon 24/08/2019,MID
164,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,,Sunderland,Chris Maguire,19916,,,,,,,,,,,,,,,,,,,,,,,,,P'borough Utd 31/08/2019,MID
165,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,7,Sunderland,Chris Maguire,19916,6.8,77,2,0,,0,1,0,12,2,66,0,0,0,0,0,1,1,0,0,2,0,0,0,Acc'ton Stanley 14/09/2019,MID
166,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,7,Sunderland,Chris Maguire,19916,6.4,20,0,0,,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,Rotherham Utd 17/09/2019,MID
167,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,7,Sunderland,Chris Maguire,19916,6.8,66,1,1,,0,0,0,15,5,78,0,0,2,0,0,0,0,1,1,1,0,0,0,Bolton 21/09/2019,MID
168,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,7,Sunderland,Chris Maguire,19916,7.4,90,4,1,,0,0,0,40,4,85,2,0,0,0,0,1,1,0,0,1,0,1,0,MK Dons 28/09/2019,MID
169,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,7,Sunderland,Chris Maguire,19916,7,54,1,1,,0,0,0,17,2,68,2,1,0,0,0,1,0,0,0,1,0,1,0,Lincoln City 05/10/2019,MID
170,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,7,Sunderland,Chris Maguire,19916,â€“,1,0,0,,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,Gillingham 07/12/2019,MID
171,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,7,Sunderland,Chris Maguire,19916,7.6,90,3,1,,0,0,0,23,3,76,3,0,0,0,0,0,0,1,2,3,0,1,0,MK Dons 18/01/2020,MID
172,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,7,Sunderland,Chris Maguire,19916,8.1,90,3,0,1,0,0,0,42,7,85,0,0,0,0,0,1,1,0,3,0,0,0,0,Fleetwood Town 25/02/2020,MID
173,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,7,Sunderland,Chris Maguire,19916,9.8,86,4,1,,0,3,0,36,8,83,2,0,0,0,0,4,4,0,3,1,0,0,0,Bristol Rovers 22/02/2020,MID
174,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,7,Sunderland,Chris Maguire,19916,7.5,86,1,0,,0,0,0,25,3,71,1,0,0,0,0,0,0,0,1,1,0,0,0,Oxford United 15/02/2020,MID
175,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,7,Sunderland,Chris Maguire,19916,6.1,28,0,0,,0,0,0,3,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,Wycombe 19/10/2019,MID
176,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,7,Sunderland,Chris Maguire,19916,8.2,90,3,1,,0,1,1,28,2,71,2,0,0,0,0,0,0,3,3,1,0,0,0,Tranmere Rovers 22/10/2019,MID
177,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,7,Sunderland,Chris Maguire,19916,8.1,90,4,1,,0,0,0,31,3,91,2,0,1,0,0,2,1,0,3,1,0,0,0,Shrewsbury 26/10/2019,MID
178,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,7,Sunderland,Chris Maguire,19916,7,62,2,0,,0,0,0,28,1,87,4,0,0,0,0,1,1,1,1,2,0,0,0,Southend United 02/11/2019,MID
179,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,7,Sunderland,Chris Maguire,19916,6.9,90,1,0,,0,0,0,32,0,66,1,0,0,0,0,0,0,0,2,0,0,0,0,Coventry City 23/11/2019,MID
180,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,7,Sunderland,Chris Maguire,19916,6.5,19,1,0,,0,0,0,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,Burton Albion 26/11/2019,MID
181,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,7,Sunderland,Chris Maguire,19916,7.3,84,1,0,,0,1,0,24,3,85,0,0,0,0,0,0,0,0,3,1,0,0,0,Blackpool 14/12/2019,MID
182,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,7,Sunderland,Chris Maguire,19916,6.6,25,3,1,,0,0,0,5,1,55,1,0,0,0,0,0,0,0,0,1,0,0,0,Bolton 26/12/2019,MID
183,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,7,Sunderland,Chris Maguire,19916,8.1,90,3,2,,0,0,1,36,4,78,3,1,0,0,0,2,2,1,2,0,0,0,1,Fleetwood Town 01/01/2020,MID
184,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,7,Sunderland,Chris Maguire,19916,8.7,90,4,2,,0,1,1,29,2,64,1,0,0,0,0,0,0,0,3,2,0,1,0,Doncaster 29/12/2019,MID
185,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,7,Sunderland,Chris Maguire,19916,7.4,64,2,1,,0,1,0,20,3,80,1,0,1,0,0,3,2,1,0,1,0,0,0,Lincoln City 04/01/2020,MID
186,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,7,Sunderland,Chris Maguire,19916,8.9,90,4,2,1,0,0,2,25,3,78,1,0,0,0,0,1,1,0,2,1,0,1,1,Wycombe 11/01/2020,MID
187,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,7,Sunderland,Chris Maguire,19916,7.3,72,2,0,,0,0,0,17,2,81,0,0,0,0,0,3,2,0,1,1,0,0,0,Doncaster 24/01/2020,MID
188,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,7,Sunderland,Chris Maguire,19916,7.1,89,0,0,,0,1,0,23,1,76,5,0,0,0,0,1,0,1,1,3,0,1,0,Tranmere Rovers 29/01/2020,MID
189,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,7,Sunderland,Chris Maguire,19916,6.8,69,1,0,,0,0,0,21,0,67,1,0,0,0,0,1,1,2,2,0,0,0,0,Portsmouth 01/02/2020,MID
190,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,7,Sunderland,Chris Maguire,19916,8.2,90,4,1,,0,0,1,38,3,76,4,0,2,0,0,1,1,0,3,2,0,0,0,Ipswich Town 08/02/2020,MID
191,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,7,Sunderland,Chris Maguire,19916,8.1,72,0,0,,0,1,0,30,4,75,0,0,0,0,0,5,5,3,1,1,0,0,0,Rochdale 11/02/2020,MID
192,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,2,Sunderland,Connor McLaughlin,19633,6.3,90,0,0,,0,0,0,27,0,60,1,0,1,0,0,0,0,2,3,0,0,0,0,Ipswich Town 10/08/2019,DF
193,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,2,Sunderland,Connor McLaughlin,19633,6.5,90,1,0,,0,0,0,23,0,57,1,0,0,0,0,1,1,2,1,1,0,0,0,Portsmouth 17/08/2019,DF
194,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,2,Sunderland,Connor McLaughlin,19633,6.3,90,0,0,,0,0,0,18,0,72,0,0,0,0,0,0,0,0,0,2,0,1,0,Rochdale 20/08/2019,DF
195,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,,Sunderland,Connor McLaughlin,19633,,,,,,,,,,,,,,,,,,,,,,,,,AFC Wimbledon 24/08/2019,DF
196,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,2,Sunderland,Connor McLaughlin,19633,6.3,90,0,0,,0,0,0,29,1,70,2,0,1,0,0,1,1,0,1,0,0,1,0,P'borough Utd 31/08/2019,DF
197,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,,Sunderland,Connor McLaughlin,19633,,,,,,,,,,,,,,,,,,,,,,,,,Acc'ton Stanley 14/09/2019,DF
198,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,2,Sunderland,Connor McLaughlin,19633,6.3,70,1,0,,0,0,0,5,0,31,3,0,0,0,0,0,0,1,0,3,0,1,0,Rotherham Utd 17/09/2019,DF
199,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,2,Sunderland,Connor McLaughlin,19633,6.8,45,0,0,,0,0,0,17,2,68,0,0,1,0,0,3,3,2,2,1,0,0,0,Bolton 21/09/2019,DF
